dc_subject,dcterms_created,ldp_contains,fedora_hasParent,dcterms_spatial,dcterms_type,fedora_lastModified,dc_rights,fedora_createdBy,fedora_created,dc_contributor,fedora_lastModifiedBy,dc_publisher,dc_title,fedora_writable,dc_format,files
Texas--College Station|Texas A & M University. College of Medicine|Pictorial works|Portraits|Medical students,2006,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/27/orderProxies|https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/27/pages,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects,College Station (Tex.)|Texas|United States,StillImage|Portraits|Photographs,2020-11-20T17:08:54.279000+00:00,In copyright - Educational use permitted; For more information about rights and restrictions relating to this resource go to: http//rightstatement.org/vocab/InC-EDU/1.0/,fedoraAdmin,2020-11-20T17:08:54.279000+00:00,Texas A & M University. College of Medicine,fedoraAdmin,Texas A & M University. Libraries,"Class of 2006, Texas A&M Health Science Center College of Medicine",false,reformatted digital,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/27/pages/page_0/files/COMClass2006.jpg
Pictorial works|Portraits|Medical students|Texas--College Station|Texas A & M University. College of Medicine,2005,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/26/orderProxies|https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/26/pages,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects,Texas|United States|College Station (Tex.),Portraits|Photographs|StillImage,2020-11-20T17:08:40.786000+00:00,In copyright - Educational use permitted; For more information about rights and restrictions relating to this resource go to: http//rightstatement.org/vocab/InC-EDU/1.0/,fedoraAdmin,2020-11-20T17:08:40.786000+00:00,Texas A & M University. College of Medicine,fedoraAdmin,Texas A & M University. Libraries,"Class of 2005, Texas A&M University System Health Science Center College of Medicine",false,reformatted digital,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/26/pages/page_0/files/COMClass2005.jpg
Pictorial works|Portraits|Medical students|Texas--College Station|Texas A & M University. College of Medicine,2003,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/24/orderProxies|https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/24/pages,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects,Texas|United States|College Station (Tex.),Portraits|Photographs|StillImage,2020-11-20T17:08:13.647000+00:00,In copyright - Educational use permitted; For more information about rights and restrictions relating to this resource go to: http//rightstatement.org/vocab/InC-EDU/1.0/,fedoraAdmin,2020-11-20T17:08:13.647000+00:00,Texas A & M University. College of Medicine,fedoraAdmin,Texas A & M University. Libraries,"Class of 2003, Texas A&M University System Health Science Center College of Medicine",false,reformatted digital,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/24/pages/page_0/files/COMClass2003.jpg
Medical students|Texas--College Station|Texas A & M University. College of Medicine|Pictorial works|Portraits,1993,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/14/pages|https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/14/orderProxies,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects,United States|College Station (Tex.)|Texas,Portraits|Photographs|StillImage,2020-11-20T17:05:43.594000+00:00,In copyright - Educational use permitted; For more information about rights and restrictions relating to this resource go to: http//rightstatement.org/vocab/InC-EDU/1.0/,fedoraAdmin,2020-11-20T17:05:43.594000+00:00,Texas A & M University. College of Medicine,fedoraAdmin,Texas A & M University. Libraries,"Class of 1993, Texas A&M University College of Medicine",false,reformatted digital,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/14/pages/page_0/files/COMClass1993.jpg
Pictorial works|Portraits|Medical students|Texas--College Station|Texas A & M University. College of Medicine,1982,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/3/pages|https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/3/orderProxies,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects,Texas|United States|College Station (Tex.),Portraits|Photographs|StillImage,2020-11-20T17:09:34.993000+00:00,In copyright - Educational use permitted; For more information about rights and restrictions relating to this resource go to: http//rightstatement.org/vocab/InC-EDU/1.0/,fedoraAdmin,2020-11-20T17:09:34.993000+00:00,Texas A & M University. College of Medicine,fedoraAdmin,Texas A & M University. Libraries,"Class of 1982, Texas A&M University College of Medicine",false,reformatted digital,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/3/pages/page_0/files/COMClass1982.jpg
Medical students|Texas--College Station|Texas A & M University. College of Medicine|Pictorial works|Portraits,1991,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/12/pages|https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/12/orderProxies,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects,United States|College Station (Tex.)|Texas,Portraits|Photographs|StillImage,2020-11-20T17:05:15.731000+00:00,In copyright - Educational use permitted; For more information about rights and restrictions relating to this resource go to: http//rightstatement.org/vocab/InC-EDU/1.0/,fedoraAdmin,2020-11-20T17:05:15.731000+00:00,Texas A & M University. College of Medicine,fedoraAdmin,Texas A & M University. Libraries,"Class of 1991, Texas A&M University College of Medicine",false,reformatted digital,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/12/pages/page_0/files/COMClass1991.jpg
Medical students|Texas--College Station|Texas A & M University. College of Medicine|Pictorial works|Portraits,1990,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/11/pages|https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/11/orderProxies,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects,United States|College Station (Tex.)|Texas,Portraits|Photographs|StillImage,2020-11-20T17:05:02.083000+00:00,In copyright - Educational use permitted; For more information about rights and restrictions relating to this resource go to: http//rightstatement.org/vocab/InC-EDU/1.0/,fedoraAdmin,2020-11-20T17:05:02.083000+00:00,Texas A & M University. College of Medicine,fedoraAdmin,Texas A & M University. Libraries,"Class of 1990, Texas A&M University College of Medicine",false,reformatted digital,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/11/pages/page_0/files/COMClass1990.jpg
Texas--College Station|Texas A & M University. College of Medicine|Pictorial works|Portraits|Medical students,1986,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/7/pages|https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/7/orderProxies,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects,College Station (Tex.)|Texas|United States,StillImage|Portraits|Photographs,2020-11-20T17:11:50.488000+00:00,In copyright - Educational use permitted; For more information about rights and restrictions relating to this resource go to: http//rightstatement.org/vocab/InC-EDU/1.0/,fedoraAdmin,2020-11-20T17:11:50.488000+00:00,Texas A & M University. College of Medicine,fedoraAdmin,Texas A & M University. Libraries,"Class of 1986, Texas A&M University College of Medicine",false,reformatted digital,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/7/pages/page_0/files/COMClass1986.jpg
Medical students|Texas--College Station|Texas A & M University. College of Medicine|Pictorial works|Portraits,2014,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/35/pages|https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/35/orderProxies,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects,College Station (Tex.)|Texas|United States,Photographs|StillImage|Portraits,2020-11-20T17:10:56.453000+00:00,In copyright - Educational use permitted; For more information about rights and restrictions relating to this resource go to: http//rightstatement.org/vocab/InC-EDU/1.0/,fedoraAdmin,2020-11-20T17:10:56.453000+00:00,Texas A & M University. College of Medicine,fedoraAdmin,Texas A & M University. Libraries,"Class of 2014, Texas A&M Health Science Center College of Medicine",false,reformatted digital,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/35/pages/page_0/files/COMClass2014.jpg
Texas--College Station|Texas A & M University. College of Medicine|Pictorial works|Portraits|Medical students,1998,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/19/orderProxies|https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/19/pages,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects,College Station (Tex.)|Texas|United States,StillImage|Portraits|Photographs,2020-11-20T17:06:52.211000+00:00,In copyright - Educational use permitted; For more information about rights and restrictions relating to this resource go to: http//rightstatement.org/vocab/InC-EDU/1.0/,fedoraAdmin,2020-11-20T17:06:52.211000+00:00,Texas A & M University. College of Medicine,fedoraAdmin,Texas A & M University. Libraries,"Class of 1998, Texas A&M University College of Medicine",false,reformatted digital,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/19/pages/page_0/files/COMClass1998.jpg
Medical students|Texas--College Station|Texas A & M University. College of Medicine|Pictorial works|Portraits,1996,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/17/pages|https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/17/orderProxies,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects,United States|College Station (Tex.)|Texas,Portraits|Photographs|StillImage,2020-11-20T17:06:24.940000+00:00,In copyright - Educational use permitted; For more information about rights and restrictions relating to this resource go to: http//rightstatement.org/vocab/InC-EDU/1.0/,fedoraAdmin,2020-11-20T17:06:24.940000+00:00,Texas A & M University. College of Medicine,fedoraAdmin,Texas A & M University. Libraries,"Class of 1996, Texas A&M University College of Medicine",false,reformatted digital,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/17/pages/page_0/files/COMClass1996.jpg
Pictorial works|Portraits|Medical students|Texas--College Station|Texas A & M University. College of Medicine,1985,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/6/pages|https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/6/orderProxies,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects,College Station (Tex.)|Texas|United States,StillImage|Portraits|Photographs,2020-11-20T17:11:37.020000+00:00,In copyright - Educational use permitted; For more information about rights and restrictions relating to this resource go to: http//rightstatement.org/vocab/InC-EDU/1.0/,fedoraAdmin,2020-11-20T17:11:37.020000+00:00,Texas A & M University. College of Medicine,fedoraAdmin,Texas A & M University. Libraries,"Class of 1985, Texas A&M University College of Medicine",false,reformatted digital,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/6/pages/page_0/files/COMClass1985.jpg
Medical students|Texas--College Station|Texas A & M University. College of Medicine|Pictorial works|Portraits,2004,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/25/orderProxies|https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/25/pages,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects,College Station (Tex.)|Texas|United States,Photographs|StillImage|Portraits,2020-11-20T17:08:27.266000+00:00,In copyright - Educational use permitted; For more information about rights and restrictions relating to this resource go to: http//rightstatement.org/vocab/InC-EDU/1.0/,fedoraAdmin,2020-11-20T17:08:27.266000+00:00,Texas A & M University. College of Medicine,fedoraAdmin,Texas A & M University. Libraries,"Class of 2004, Texas A&M University System Health Science Center College of Medicine",false,reformatted digital,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/25/pages/page_0/files/COMClass2004.jpg
Portraits|Medical students|Texas--College Station|Texas A & M University. College of Medicine|Pictorial works,2002,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/23/pages|https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/23/orderProxies,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects,United States|College Station (Tex.)|Texas,Portraits|Photographs|StillImage,2020-11-20T17:07:59.983000+00:00,In copyright - Educational use permitted; For more information about rights and restrictions relating to this resource go to: http//rightstatement.org/vocab/InC-EDU/1.0/,fedoraAdmin,2020-11-20T17:07:59.983000+00:00,Texas A & M University. College of Medicine,fedoraAdmin,Texas A & M University. Libraries,"Class of 2002, Texas A&M University System Health Science Center College of Medicine",false,reformatted digital,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/23/pages/page_0/files/COMClass2002.jpg
Pictorial works|Portraits|Medical students|Texas--College Station|Texas A & M University. College of Medicine,2001,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/22/pages|https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/22/orderProxies,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects,Texas|United States|College Station (Tex.),Portraits|Photographs|StillImage,2020-11-20T17:07:46.347000+00:00,In copyright - Educational use permitted; For more information about rights and restrictions relating to this resource go to: http//rightstatement.org/vocab/InC-EDU/1.0/,fedoraAdmin,2020-11-20T17:07:46.347000+00:00,Texas A & M University. College of Medicine,fedoraAdmin,Texas A & M University. Libraries,"Class of 2001, Texas A&M University System Health Science Center College of Medicine",false,reformatted digital,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/22/pages/page_0/files/COMClass2001.jpg
Texas--College Station|Texas A & M University. College of Medicine|Pictorial works|Portraits|Medical students,1999,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/20/pages|https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/20/orderProxies,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects,College Station (Tex.)|Texas|United States,StillImage|Portraits|Photographs,2020-11-20T17:07:19.301000+00:00,In copyright - Educational use permitted; For more information about rights and restrictions relating to this resource go to: http//rightstatement.org/vocab/InC-EDU/1.0/,fedoraAdmin,2020-11-20T17:07:19.301000+00:00,Texas A & M University. College of Medicine,fedoraAdmin,Texas A & M University. Libraries,"Class of 1999, Texas A&M University College of Medicine",false,reformatted digital,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/20/pages/page_0/files/COMClass1999.jpg
Texas--College Station|Texas A & M University. College of Medicine|Pictorial works|Portraits|Medical students,1989,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/10/pages|https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/10/orderProxies,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects,College Station (Tex.)|Texas|United States,StillImage|Portraits|Photographs,2020-11-20T17:04:48.072000+00:00,In copyright - Educational use permitted; For more information about rights and restrictions relating to this resource go to: http//rightstatement.org/vocab/InC-EDU/1.0/,fedoraAdmin,2020-11-20T17:04:48.072000+00:00,Texas A & M University. College of Medicine,fedoraAdmin,Texas A & M University. Libraries,"Class of 1989, Texas A&M University College of Medicine",false,reformatted digital,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/10/pages/page_0/files/COMClass1989.jpg
Pictorial works|Portraits|Medical students|Texas--College Station|Texas A & M University. College of Medicine,2013,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/34/pages|https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/34/orderProxies,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects,Texas|United States|College Station (Tex.),StillImage|Portraits|Photographs,2020-11-20T17:10:42.895000+00:00,In copyright - Educational use permitted; For more information about rights and restrictions relating to this resource go to: http//rightstatement.org/vocab/InC-EDU/1.0/,fedoraAdmin,2020-11-20T17:10:42.895000+00:00,Texas A & M University. College of Medicine,fedoraAdmin,Texas A & M University. Libraries,"Class of 2013, Texas A&M Health Science Center College of Medicine",false,reformatted digital,https://api.library.tamu.edu/fcrepo/rest/a6/f0/55/01/a6f05501-9312-4fd5-a167-f7ce2fa28ca6/com_class_rosters_objects/34/pages/page_0/files/COMClass2013.jpg
